trigger_id,triggered_at,month,source_connection_id,trigger_source,tap_type_id,object_id,object_name,object_path,entity_key,classified_domain,blast_radius,dependent_count,outcome
TRG000410,2026-04-16T13:03:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0046,fct_measures,models/marts/rcm/fct_measures.sql,fct_encounters.prior_auth_number_37,compliance.phi,low,3,tap_generated
TRG000411,2026-04-07T09:28:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0051,fct_balances,models/marts/rcm/fct_balances.sql,fct_payers.claim_note_text_38,compliance.phi,low,4,tap_generated
TRG000412,2026-04-08T16:09:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0098,stg_eligibility,models/input_layer/stg_eligibility.sql,fct_aging.employer_name_39,compliance.phi,high,34,tap_generated
TRG000413,2026-04-07T09:11:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0049,fct_coverage,models/marts/rcm/fct_coverage.sql,fct_facilities.mrn_alt_40,compliance.phi,high,34,tap_generated
TRG000414,2026-04-23T08:34:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0088,fct_referrals,models/marts/quality/fct_referrals.sql,fct_providers.home_phone_e164_3,compliance.phi,low,1,tap_generated
TRG000415,2026-04-01T10:07:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0037,fct_facilities,models/marts/rcm/fct_facilities.sql,fct_diagnoses.guarantor_dob_41,compliance.phi,medium,15,tap_generated
TRG000416,2026-04-15T12:51:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0018,fct_denials,models/marts/core/fct_denials.sql,fct_service_lines.subscriber_ssn_last4_42,compliance.phi,low,1,tap_generated
TRG000417,2026-04-10T09:07:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0150,epic_clarity,models/input_layer/_input_layer_sources.yml,fct_remittances.emergency_contact_name_8,compliance.phi,medium,12,tap_generated
TRG000418,2026-04-28T14:19:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0012,fct_exclusions,models/marts/core/fct_exclusions.sql,stg_encounters.subscriber_ssn_last4_2,compliance.phi,low,0,tap_generated
TRG000419,2026-04-06T10:24:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0074,fct_appointments,models/marts/clinical/fct_appointments.sql,fct_patients.home_phone_e164_43,compliance.phi,medium,15,tap_generated
TRG000420,2026-04-20T13:28:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0010,fct_discharges,models/marts/core/fct_discharges.sql,fct_denials.referring_npi_44,compliance.phi,medium,11,tap_generated
TRG000421,2026-04-01T08:19:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0150,epic_clarity,models/input_layer/_input_layer_sources.yml,fct_appointments.prior_auth_number_17,compliance.phi,medium,12,tap_generated
TRG000422,2026-04-30T12:25:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0103,stg_encounters,models/input_layer/stg_encounters.sql,stg_cohorts.patient_email_hash_45,compliance.phi,low,3,tap_generated
TRG000423,2026-04-04T08:23:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0046,fct_measures,models/marts/rcm/fct_measures.sql,stg_remittances.zip_plus_four_46,compliance.phi,low,3,tap_generated
TRG000424,2026-04-03T18:16:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0159,redox_hl7,models/input_layer/_input_layer_sources.yml,fct_adjustments.member_id_raw_47,compliance.phi,low,3,tap_generated
TRG000425,2026-04-09T12:52:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0159,redox_hl7,models/input_layer/_input_layer_sources.yml,fct_encounters.geo_lat_rounded_35,compliance.phi,low,3,tap_generated
TRG000426,2026-04-01T13:45:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0020,fct_census,models/marts/core/fct_census.sql,fct_payers.emergency_contact_name_48,compliance.phi,low,1,tap_generated
TRG000427,2026-04-25T18:33:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0120,stg_legacy_extract_2,models/input_layer/stg_legacy_extract_2.sql,fct_denials.mrn_alt_0,compliance.phi,low,2,tap_generated
TRG000428,2026-04-10T15:54:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0100,stg_discharges,models/input_layer/stg_discharges.sql,fct_diagnoses.patient_email_hash_5,compliance.phi,low,4,tap_generated
TRG000429,2026-04-22T13:09:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0103,stg_encounters,models/input_layer/stg_encounters.sql,fct_diagnoses.policy_number_49,compliance.phi,low,3,tap_generated
TRG000430,2026-04-12T11:27:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0099,stg_providers,models/input_layer/stg_providers.sql,stg_service_lines.device_serial_50,compliance.phi,medium,11,tap_generated
TRG000431,2026-04-25T10:58:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0131,first_pass_yield,models/marts/core/_core_schema.yml,fct_coverage.chart_note_excerpt_51,compliance.phi,low,3,tap_generated
TRG000432,2026-04-22T09:25:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0127,gross_charges,models/marts/core/_core_schema.yml,stg_authorizations.insurance_group_id_52,compliance.phi,medium,18,tap_generated
TRG000433,2026-04-14T16:01:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0061,fct_adjustments,models/marts/clinical/fct_adjustments.sql,fct_throughput.patient_email_hash_45,compliance.phi,medium,11,suppressed_rate_limit
TRG000434,2026-04-21T09:32:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0159,redox_hl7,models/input_layer/_input_layer_sources.yml,fct_census.legal_guardian_name_53,compliance.phi,low,3,tap_generated
TRG000435,2026-04-04T07:42:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0150,epic_clarity,models/input_layer/_input_layer_sources.yml,fct_numerators.dob_year_only_54,compliance.phi,medium,12,tap_generated
TRG000436,2026-04-26T15:41:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0061,fct_adjustments,models/marts/clinical/fct_adjustments.sql,fct_referrals.geo_lat_rounded_55,compliance.phi,medium,11,tap_generated
TRG000437,2026-04-07T12:27:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0044,fct_appointments,models/marts/rcm/fct_appointments.sql,stg_remittances.account_alias_56,compliance.phi,low,0,tap_generated
TRG000438,2026-04-15T11:23:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0095,stg_charges,models/input_layer/stg_charges.sql,fct_measures.guarantor_dob_21,compliance.phi,medium,11,tap_generated
TRG000439,2026-04-12T17:14:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0026,fct_payers,models/marts/core/fct_payers.sql,fct_measures.legal_guardian_name_13,compliance.phi,low,0,suppressed_dedupe
TRG000440,2026-04-23T14:04:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0154,press_ganey,models/input_layer/_input_layer_sources.yml,stg_diagnoses.mrn_alt_20,compliance.phi,medium,12,tap_generated
TRG000441,2026-04-28T13:12:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0101,stg_service_lines,models/input_layer/stg_service_lines.sql,stg_coverage.guarantor_dob_1,compliance.phi,low,6,tap_generated
TRG000442,2026-04-18T09:22:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0155,kronos_staffing,models/input_layer/_input_layer_sources.yml,fct_diagnoses.dob_year_only_34,compliance.phi,low,3,tap_generated
TRG000443,2026-04-30T15:00:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0037,fct_facilities,models/marts/rcm/fct_facilities.sql,fct_adjustments.dob_year_only_14,compliance.phi,medium,15,tap_generated
TRG000444,2026-04-04T11:06:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0134,readmission_rate_30d,models/marts/core/_core_schema.yml,fct_referrals.prior_auth_number_57,compliance.phi,medium,18,tap_generated
TRG000445,2026-04-20T09:32:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0081,fct_balances,models/marts/quality/fct_balances.sql,fct_balances.claim_note_text_58,compliance.phi,low,1,tap_generated
TRG000446,2026-04-23T10:07:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0013,fct_encounters,models/marts/core/fct_encounters.sql,fct_diagnoses.policy_number_29,compliance.phi,low,1,tap_generated
TRG000447,2026-04-28T11:22:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0011,fct_service_lines,models/marts/core/fct_service_lines.sql,fct_diagnoses.employer_name_59,compliance.phi,low,4,tap_generated
TRG000448,2026-04-17T11:11:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0028,fct_referrals,models/marts/core/fct_referrals.sql,fct_charges.mrn_alt_60,compliance.phi,low,0,tap_generated
TRG000449,2026-04-12T08:45:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0091,stg_adjustments,models/input_layer/stg_adjustments.sql,fct_patients.geo_lat_rounded_55,compliance.phi,low,3,tap_generated
TRG000450,2026-04-14T11:28:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0008,fct_eligibility,models/marts/core/fct_eligibility.sql,fct_discharges.guarantor_dob_61,compliance.phi,medium,15,tap_generated
TRG000451,2026-04-20T07:32:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0152,waystar_claims,models/input_layer/_input_layer_sources.yml,stg_departments.chart_note_excerpt_31,compliance.phi,low,9,tap_generated
TRG000452,2026-04-19T16:08:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0123,stg_legacy_extract_5,models/input_layer/stg_legacy_extract_5.sql,fct_facilities.subscriber_ssn_last4_62,compliance.phi,low,4,tap_generated
TRG000453,2026-04-20T12:22:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0092,stg_remittances,models/input_layer/stg_remittances.sql,fct_throughput.home_phone_e164_63,compliance.phi,medium,19,tap_generated
TRG000454,2026-04-17T12:19:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0043,fct_encounters,models/marts/rcm/fct_encounters.sql,fct_admissions.mrn_alt_40,compliance.phi,medium,11,tap_generated
TRG000455,2026-04-18T15:33:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0007,fct_facilities,models/marts/core/fct_facilities.sql,fct_diagnoses.referring_npi_64,compliance.phi,low,1,tap_generated
TRG000456,2026-04-15T12:22:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0138,hedis_bcs_compliance,models/marts/core/_core_schema.yml,fct_balances.geo_lat_rounded_35,compliance.phi,high,31,tap_generated
TRG000457,2026-04-25T08:00:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0004,fct_writeoffs,models/marts/core/fct_writeoffs.sql,stg_legacy_extract_6.patient_email_hash_65,compliance.phi,low,0,tap_generated
TRG000458,2026-04-03T09:15:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0044,fct_appointments,models/marts/rcm/fct_appointments.sql,stg_appointments.zip_plus_four_66,compliance.phi,low,0,tap_generated
TRG000459,2026-04-28T14:55:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0029,fct_numerators,models/marts/rcm/fct_numerators.sql,fct_charges.home_phone_e164_3,compliance.phi,low,4,tap_generated
TRG000460,2026-04-04T13:21:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0028,fct_referrals,models/marts/core/fct_referrals.sql,stg_legacy_extract_5.referring_npi_44,compliance.phi,low,0,tap_generated
TRG000461,2026-04-09T11:14:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0125,stg_legacy_extract_7,models/input_layer/stg_legacy_extract_7.sql,stg_census.member_id_raw_67,compliance.phi,low,0,tap_generated
TRG000462,2026-04-04T09:13:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0027,fct_admissions,models/marts/core/fct_admissions.sql,fct_patients.emergency_contact_name_68,compliance.phi,low,1,tap_generated
TRG000463,2026-04-13T15:28:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0135,ed_left_without_being_seen,models/marts/core/_core_schema.yml,fct_admissions.policy_number_69,compliance.phi,high,31,tap_generated
TRG000464,2026-04-15T09:08:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0050,fct_census,models/marts/rcm/fct_census.sql,fct_referrals.policy_number_9,compliance.phi,low,3,tap_generated
TRG000465,2026-04-30T14:38:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0107,stg_aging,models/input_layer/stg_aging.sql,fct_measures.device_serial_70,compliance.phi,low,3,tap_generated
TRG000466,2026-04-06T10:37:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0105,stg_authorizations,models/input_layer/stg_authorizations.sql,stg_patients.chart_note_excerpt_71,compliance.phi,high,34,tap_generated
TRG000467,2026-04-18T09:34:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0069,fct_providers,models/marts/clinical/fct_providers.sql,fct_providers.insurance_group_id_72,compliance.phi,high,34,tap_generated
TRG000468,2026-04-09T08:02:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0076,fct_measures,models/marts/quality/fct_measures.sql,stg_procedures.legal_guardian_name_73,compliance.phi,low,6,tap_generated
TRG000469,2026-04-13T14:49:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0007,fct_facilities,models/marts/core/fct_facilities.sql,fct_procedures.dob_year_only_74,compliance.phi,low,1,suppressed_rate_limit
TRG000470,2026-04-28T10:30:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0160,labcorp_results,models/input_layer/_input_layer_sources.yml,fct_patients.geo_lat_rounded_75,compliance.phi,medium,21,tap_generated
TRG000471,2026-04-02T16:30:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0156,lawson_gl,models/input_layer/_input_layer_sources.yml,stg_legacy_extract_7.account_alias_16,compliance.phi,medium,21,tap_generated
TRG000472,2026-04-18T11:05:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0042,fct_exclusions,models/marts/rcm/fct_exclusions.sql,fct_encounters.account_alias_76,compliance.phi,low,8,tap_generated
TRG000473,2026-04-05T11:03:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0078,fct_denials,models/marts/quality/fct_denials.sql,stg_legacy_extract_6.prior_auth_number_77,compliance.phi,low,3,tap_generated
TRG000474,2026-04-11T12:47:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0116,stg_payers,models/input_layer/stg_payers.sql,fct_eligibility.claim_note_text_78,compliance.phi,low,0,tap_generated
TRG000475,2026-04-05T09:56:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0075,fct_authorizations,models/marts/quality/fct_authorizations.sql,fct_encounters.employer_name_79,compliance.phi,high,34,tap_generated
TRG000476,2026-04-06T13:57:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0147,payer_mix_commercial,models/marts/core/_core_schema.yml,fct_exclusions.mrn_alt_80,compliance.phi,high,31,tap_generated
TRG000477,2026-04-11T13:16:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0109,stg_coverage,models/input_layer/stg_coverage.sql,stg_facilities.guarantor_dob_81,compliance.phi,low,6,tap_generated
TRG000478,2026-04-21T15:20:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0040,fct_discharges,models/marts/rcm/fct_discharges.sql,fct_coverage.emergency_contact_name_48,compliance.phi,low,8,tap_generated
TRG000479,2026-04-23T10:13:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0011,fct_service_lines,models/marts/core/fct_service_lines.sql,stg_exclusions.subscriber_ssn_last4_82,compliance.phi,low,4,tap_generated
TRG000480,2026-04-20T11:54:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0069,fct_providers,models/marts/clinical/fct_providers.sql,fct_discharges.home_phone_e164_83,compliance.phi,high,34,tap_generated
TRG000481,2026-04-14T08:59:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0144,charge_lag_days,models/marts/core/_core_schema.yml,fct_charges.referring_npi_84,compliance.phi,low,2,tap_generated
TRG000482,2026-04-26T09:48:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0057,fct_admissions,models/marts/clinical/fct_admissions.sql,fct_eligibility.patient_email_hash_85,compliance.phi,low,4,tap_generated
TRG000483,2026-04-06T10:05:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0032,fct_remittances,models/marts/rcm/fct_remittances.sql,fct_patients.zip_plus_four_86,compliance.phi,medium,11,tap_generated
TRG000484,2026-04-09T16:32:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0072,fct_exclusions,models/marts/clinical/fct_exclusions.sql,stg_measures.member_id_raw_87,compliance.phi,low,0,tap_generated
TRG000485,2026-04-23T12:45:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0054,fct_departments,models/marts/clinical/fct_departments.sql,stg_legacy_extract_1.emergency_contact_name_88,compliance.phi,medium,19,tap_generated
TRG000486,2026-04-30T08:55:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0122,stg_legacy_extract_4,models/input_layer/stg_legacy_extract_4.sql,fct_remittances.policy_number_89,compliance.phi,low,0,tap_generated
TRG000487,2026-04-27T11:25:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0132,clean_claim_rate,models/marts/core/_core_schema.yml,stg_appointments.device_serial_90,compliance.phi,high,25,tap_generated
TRG000488,2026-04-28T07:57:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0129,days_in_ar,models/marts/core/_core_schema.yml,fct_denials.patient_email_hash_45,compliance.phi,medium,12,tap_generated
TRG000489,2026-04-03T08:45:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0147,payer_mix_commercial,models/marts/core/_core_schema.yml,fct_providers.chart_note_excerpt_91,compliance.phi,high,31,tap_generated
TRG000490,2026-04-21T16:08:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0013,fct_encounters,models/marts/core/fct_encounters.sql,stg_diagnoses.insurance_group_id_92,compliance.phi,low,1,tap_generated
TRG000491,2026-04-20T16:38:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0123,stg_legacy_extract_5,models/input_layer/stg_legacy_extract_5.sql,fct_diagnoses.legal_guardian_name_93,compliance.phi,low,4,tap_generated
TRG000492,2026-04-18T10:41:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0098,stg_eligibility,models/input_layer/stg_eligibility.sql,fct_departments.dob_year_only_94,compliance.phi,high,34,tap_generated
TRG000493,2026-04-10T07:20:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0103,stg_encounters,models/input_layer/stg_encounters.sql,fct_facilities.geo_lat_rounded_95,compliance.phi,low,3,tap_generated
TRG000494,2026-04-04T11:44:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0049,fct_coverage,models/marts/rcm/fct_coverage.sql,stg_legacy_extract_4.account_alias_16,compliance.phi,high,34,tap_generated
TRG000495,2026-04-15T09:56:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0030,fct_claims,models/marts/rcm/fct_claims.sql,stg_cohorts.account_alias_96,compliance.phi,low,3,tap_generated
TRG000496,2026-04-07T13:11:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0087,fct_admissions,models/marts/quality/fct_admissions.sql,fct_diagnoses.employer_name_79,compliance.phi,low,3,tap_generated
TRG000497,2026-04-10T15:05:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0114,stg_departments,models/input_layer/stg_departments.sql,fct_throughput.prior_auth_number_97,compliance.phi,low,0,tap_generated
TRG000498,2026-04-03T15:52:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0118,stg_referrals,models/input_layer/stg_referrals.sql,stg_census.claim_note_text_98,compliance.phi,low,0,tap_generated
TRG000499,2026-04-13T15:57:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0093,stg_throughput,models/input_layer/stg_throughput.sql,fct_facilities.employer_name_99,compliance.phi,low,4,suppressed_low_confidence
TRG000500,2026-04-24T14:37:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0030,fct_claims,models/marts/rcm/fct_claims.sql,fct_balances.mrn_alt_100,compliance.phi,low,3,tap_generated
TRG000501,2026-04-12T14:55:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0028,fct_referrals,models/marts/core/fct_referrals.sql,fct_patients.legal_guardian_name_53,compliance.phi,low,0,tap_generated
TRG000502,2026-04-19T09:40:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0042,fct_exclusions,models/marts/rcm/fct_exclusions.sql,fct_charges.guarantor_dob_101,compliance.phi,low,8,tap_generated
TRG000503,2026-04-01T11:06:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0101,stg_service_lines,models/input_layer/stg_service_lines.sql,fct_claims.subscriber_ssn_last4_102,compliance.phi,low,6,tap_generated
TRG000504,2026-04-29T14:13:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0096,stg_diagnoses,models/input_layer/stg_diagnoses.sql,fct_appointments.home_phone_e164_103,compliance.phi,low,2,suppressed_rate_limit
TRG000505,2026-04-10T16:11:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0061,fct_adjustments,models/marts/clinical/fct_adjustments.sql,fct_appointments.mrn_alt_40,compliance.phi,medium,11,tap_generated
TRG000506,2026-04-28T11:51:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0157,salesforce_referrals,models/input_layer/_input_layer_sources.yml,fct_service_lines.referring_npi_104,compliance.phi,low,3,tap_generated
TRG000507,2026-04-11T08:15:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0109,stg_coverage,models/input_layer/stg_coverage.sql,stg_legacy_extract_3.policy_number_89,compliance.phi,low,6,tap_generated
TRG000508,2026-04-14T13:53:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0143,referral_conversion,models/marts/core/_core_schema.yml,fct_claims.patient_email_hash_105,compliance.phi,low,4,tap_generated
TRG000509,2026-04-16T18:08:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0118,stg_referrals,models/input_layer/stg_referrals.sql,fct_patients.zip_plus_four_106,compliance.phi,low,0,tap_generated
TRG000510,2026-04-20T14:32:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0097,stg_facilities,models/input_layer/stg_facilities.sql,stg_departments.member_id_raw_107,compliance.phi,low,3,tap_generated
TRG000511,2026-04-15T13:01:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0127,gross_charges,models/marts/core/_core_schema.yml,fct_balances.emergency_contact_name_108,compliance.phi,medium,18,tap_generated
TRG000512,2026-04-18T10:20:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0001,fct_adjustments,models/marts/core/fct_adjustments.sql,fct_departments.policy_number_109,compliance.phi,low,2,tap_generated
TRG000513,2026-04-21T18:33:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0094,stg_writeoffs,models/input_layer/stg_writeoffs.sql,fct_eligibility.device_serial_110,compliance.phi,low,4,tap_generated
TRG000514,2026-04-10T09:49:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0148,encounters_per_provider_day,models/marts/core/_core_schema.yml,fct_payers.chart_note_excerpt_111,compliance.phi,high,31,tap_generated
TRG000515,2026-04-30T14:48:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0041,fct_service_lines,models/marts/rcm/fct_service_lines.sql,fct_departments.insurance_group_id_112,compliance.phi,medium,19,tap_generated
TRG000516,2026-04-11T17:57:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0021,fct_balances,models/marts/core/fct_balances.sql,stg_throughput.legal_guardian_name_113,compliance.phi,medium,11,tap_generated
TRG000517,2026-04-11T15:53:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0030,fct_claims,models/marts/rcm/fct_claims.sql,fct_authorizations.dob_year_only_114,compliance.phi,low,3,tap_generated
TRG000518,2026-04-11T13:39:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0024,fct_departments,models/marts/core/fct_departments.sql,fct_throughput.geo_lat_rounded_115,compliance.phi,high,26,tap_generated
TRG000519,2026-04-20T17:08:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0081,fct_balances,models/marts/quality/fct_balances.sql,fct_measures.account_alias_116,compliance.phi,low,1,tap_generated
TRG000520,2026-04-11T12:05:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0088,fct_referrals,models/marts/quality/fct_referrals.sql,fct_appointments.policy_number_29,compliance.phi,low,1,tap_generated
TRG000521,2026-04-19T10:03:00,2026-04,SRC001,code_change,phi_column_classification,OBJ0032,fct_remittances,models/marts/rcm/fct_remittances.sql,fct_procedures.subscriber_ssn_last4_82,compliance.phi,medium,11,tap_generated
TRG000522,2026-04-19T16:06:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0127,gross_charges,models/marts/core/_core_schema.yml,net_patient_revenue|0,finance.revenue,medium,18,tap_generated
TRG000523,2026-04-08T10:58:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0130,denial_rate,models/marts/core/_core_schema.yml,net_patient_revenue|0,finance.revenue,high,31,suppressed_dedupe
TRG000524,2026-04-16T09:57:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0020,fct_census,models/marts/core/fct_census.sql,net_patient_revenue|0,finance.revenue,low,1,suppressed_dedupe
TRG000525,2026-04-15T09:28:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0003,fct_throughput,models/marts/core/fct_throughput.sql,net_patient_revenue|0,finance.revenue,medium,11,suppressed_dedupe
TRG000526,2026-04-23T13:01:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0014,fct_appointments,models/marts/core/fct_appointments.sql,net_patient_revenue|0,finance.revenue,low,6,suppressed_dedupe
TRG000527,2026-04-12T18:13:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0027,fct_admissions,models/marts/core/fct_admissions.sql,net_patient_revenue|0,finance.revenue,low,1,suppressed_dedupe
TRG000528,2026-04-17T08:51:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0126,net_patient_revenue,models/marts/core/_core_schema.yml,net_patient_revenue|0,finance.revenue,medium,18,suppressed_dedupe
TRG000529,2026-04-23T12:01:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0020,fct_census,models/marts/core/fct_census.sql,gross_charges|0,finance.revenue,low,1,tap_generated
TRG000530,2026-04-25T09:30:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0026,fct_payers,models/marts/core/fct_payers.sql,contractual_allowance|0,finance.revenue,low,0,tap_generated
TRG000531,2026-04-03T09:16:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0021,fct_balances,models/marts/core/fct_balances.sql,net_patient_revenue|0,finance.revenue,medium,11,suppressed_dedupe
TRG000532,2026-04-30T11:59:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0005,fct_charges,models/marts/core/fct_charges.sql,days_in_ar|0,finance.revenue,low,1,tap_generated
TRG000533,2026-04-05T08:14:00,2026-04,SRC001,code_change,revenue_definition_change,OBJ0128,contractual_allowance,models/marts/core/_core_schema.yml,denial_rate|0,finance.revenue,low,6,tap_generated
TRG000534,2026-05-27T11:12:00,2026-05,SRC001,anomaly,denial_reason_classification,OBJ0049,fct_coverage,models/marts/rcm/fct_coverage.sql,UnitedHealthcare|CO-11,rcm.denials,high,34,tap_generated
TRG000535,2026-05-17T14:53:00,2026-05,SRC001,anomaly,denial_reason_classification,OBJ0045,fct_authorizations,models/marts/rcm/fct_authorizations.sql,UnitedHealthcare|CO-45,rcm.denials,low,8,suppressed_dedupe
TRG000536,2026-05-25T08:11:00,2026-05,SRC001,anomaly,denial_reason_classification,OBJ0040,fct_discharges,models/marts/rcm/fct_discharges.sql,BCBS Michigan|CO-11,rcm.denials,low,8,tap_generated
TRG000537,2026-05-28T10:49:00,2026-05,SRC001,anomaly,denial_reason_classification,OBJ0034,fct_writeoffs,models/marts/rcm/fct_writeoffs.sql,Cigna|CO-11,rcm.denials,high,34,tap_generated
TRG000538,2026-05-17T17:15:00,2026-05,SRC001,anomaly,denial_reason_classification,OBJ0040,fct_discharges,models/marts/rcm/fct_discharges.sql,Tricare|CO-29,rcm.denials,low,8,suppressed_dedupe
